Date,AAL,AAPL,ALGT,ALK,AMZN,BCS,BHC,CS,DAL,DB,FB,GOOG,GS,HA,IBM,JNJ,LUV,MRK,MS,MSFT,PFE,RHHBY,SP500,UNH,WFC
07-04-2017,41.810001,35.834999,155.350006,89.169998,894.880005,10.68,9.59,14.42,45.169998,16.459999,140.779999,824.669983,227.880005,45.75,172.139999,124.919998,54.540001,63.130001,41.950001,65.68,34.099998,31.92,2355.540039,166.020004,54.84
10-04-2017,42.32,35.7925,158.050003,89.040001,907.039978,10.71,9.85,14.52,44.970001,16.469999,141.039993,824.72998,228.889999,48.150002,171.199997,124.339996,54.220001,62.549999,41.91,65.529999,34.040001,31.67,2357.159912,165.479996,54.540001
11-04-2017,43.93,35.407501,154.649994,88.839996,902.359985,10.77,9.55,14.6,45.290001,16.32,139.919998,823.349976,227.740005,48.93,170.580002,124.220001,55.060001,62.580002,41.580002,65.480003,33.93,32.07,2353.780029,165.830002,54.16
12-04-2017,43.959999,35.450001,155.050003,88.660004,896.22998,10.68,9.6,14.36,45.049999,16.190001,139.580002,824.320007,225.75,48.650002,170.660004,125.400002,55.509998,63.049999,41.07,65.230003,33.919998,32.23,2344.929932,165.559998,53.119999
13-04-2017,43.349998,35.262501,152.050003,86.330002,884.669983,10.5,9.48,14.13,44.029999,15.86,139.389999,823.559998,223.320007,48.349998,169.529999,124.989998,54.310001,62.610001,40.689999,64.949997,33.880001,31.92,2328.949951,164.960007,51.349998
17-04-2017,44.23,35.4575,154.149994,86.910004,901.98999,10.69,9.48,14.31,44.349998,16.120001,141.419998,837.169983,226.259995,48.599998,171.100006,125.720001,54.720001,62.799999,41.490002,65.480003,34,32.119999,2349.01001,167.179993,52.720001
18-04-2017,43.810001,35.299999,157.25,86.529999,903.780029,10.59,8.95,14.19,44.41,15.96,140.960007,836.820007,215.589996,48.5,170.050003,121.82,54.419998,62.27,41.209999,65.389999,33.84,31.74,2342.189941,168.589996,52.450001
19-04-2017,44.400002,35.169998,159.75,87.190002,899.200012,10.57,9.02,14.23,45.080002,16.08,142.270004,838.210022,214.089996,50.5,161.690002,121.370003,54.650002,62.639999,42.040001,65.040001,33.610001,31.799999,2338.169922,169.25,52.150002
20-04-2017,45.220001,35.610001,160.850006,88.370003,902.059998,10.64,8.88,14.54,45.93,16.549999,143.800003,841.650024,218.059998,51.900002,162.300003,121.870003,55.950001,62.549999,42.5,65.5,33.740002,31.75,2355.840088,171.539993,53.5
21-04-2017,45.150002,35.567501,162.149994,89.110001,898.530029,10.56,8.51,14.45,45.529999,16.5,143.679993,843.190002,216.860001,53.25,160.380005,121.760002,55.630001,61.889999,41.799999,66.400002,33.639999,31.6,2348.689941,171.160004,53
24-04-2017,46.439999,35.91,165.050003,90.68,907.409973,11.18,8.6,15.07,46.810001,18.370001,145.470001,862.76001,223.220001,54.849998,160.75,122.889999,56.490002,62.139999,43.560001,67.529999,33.740002,32.009998,2374.149902,172.330002,53.650002
25-04-2017,46.610001,36.1325,163.850006,91.419998,907.619995,11.35,9.02,15.29,46.73,18.49,146.490005,872.299988,226.630005,54.049999,160.389999,123.43,57.09,62.299999,44.27,67.919998,33.759998,32.41,2388.610107,174.039993,54.560001
26-04-2017,46.400002,35.919998,149.649994,88.25,909.289978,11.46,9.29,15.7,46.369999,18.84,146.559998,871.72998,226.199997,54.349998,160.059998,123.510002,56.939999,62.700001,44.369999,67.830002,33.849998,32.200001,2387.449951,174.380005,54.540001
27-04-2017,43.98,35.947498,146.149994,84.93,918.380005,11.51,9.38,15.36,45.740002,18.15,147.699997,874.25,225.809998,54.400002,160.320007,123.739998,55.75,62.580002,43.540001,68.269997,33.860001,32.740002,2388.77002,174.630005,54.439999
28-04-2017,42.619999,35.912498,145.399994,85.089996,924.98999,10.81,9.25,15.26,45.439999,18.07,150.25,905.960022,223.800003,54.299999,160.289993,123.470001,56.220001,62.330002,43.369999,68.459999,33.919998,32.700001,2384.199951,174.880005,53.84
01-05-2017,42.080002,36.645,144.600006,84.419998,948.22998,10.95,9.66,15.32,45.400002,18.219999,152.460007,912.570007,224.850006,53.950001,158.839996,123.339996,56.279999,62.380001,43.740002,69.410004,33.779999,32.849998,2388.330078,174.589996,54.459999
02-05-2017,43.869999,36.877499,146.300003,86.489998,946.940002,10.79,10.31,15.36,47.830002,18.27,152.779999,916.440002,225.119995,55.630001,159.100006,123.699997,58.330002,62.700001,43.349998,69.300003,33.610001,33.189999,2391.169922,174.139999,54.540001
03-05-2017,43.919998,36.764999,149.5,86.599998,941.030029,10.8,9.8,15.44,48.310001,18.469999,151.800003,927.039978,226.309998,55.400002,158.630005,123.330002,58.16,63.630001,43.48,69.080002,33.470001,33.459999,2388.129883,172.539993,54.849998
04-05-2017,43.91,36.6325,146.899994,85.43,937.530029,10.89,9.84,15.47,48.639999,18.780001,150.850006,931.659973,226.589996,54.549999,159.050003,123.949997,58.34,63.380001,43.279999,68.809998,33.450001,33.900002,2389.52002,174.020004,55.18
05-05-2017,44.509998,37.240002,147.449997,85.239998,934.150024,10.7,10.07,15.77,48.700001,19.35,150.240005,927.130005,226.869995,53.799999,155.050003,123.510002,58.400002,63.970001,43.080002,69,33.48,34.220001,2399.290039,174.119995,55.110001
08-05-2017,44.939999,38.252499,146,83.529999,949.039978,10.6,9.71,14.81,48.52,19.07,151.059998,934.299988,225.029999,53.099998,153.029999,123.25,57.48,64.010002,43.02,68.940002,33.450001,33.740002,2399.379883,174.440002,55.040001
09-05-2017,47.080002,38.497501,146.149994,84.209999,952.820007,10.65,12.05,14.8,49.560001,18.85,150.479996,932.169983,223.759995,53.799999,152.110001,123.209999,58.279999,63.290001,42.830002,69.040001,33.380001,33.799999,2396.919922,173.240005,54.68
10-05-2017,47.299999,38.314999,146.75,83.190002,948.950012,10.85,12.68,14.87,49.970001,19.01,150.289993,928.780029,224.880005,53.450001,151.25,122.809998,58.369999,63.939999,43.099998,69.309998,33.029999,33.169998,2399.629883,173.389999,54.720001
11-05-2017,46.540001,38.487499,144.479996,83.650002,947.619995,10.6,13.8,14.75,49.689999,18.809999,150.039993,930.599976,224.759995,53.200001,150.649994,123.199997,58.09,64.43,42.869999,68.459999,33.040001,33.279999,2394.439941,173.320007,53.740002
12-05-2017,45.830002,39.025002,144,83.589996,961.349976,10.63,13.59,14.69,48.990002,18.77,150.330002,932.219971,222.820007,53.299999,150.369995,123.639999,57.220001,63.57,42.73,68.379997,33.009998,33.75,2390.899902,171.809998,53.02
15-05-2017,46.68,38.924999,145.050003,84.870003,957.969971,10.84,14.17,14.77,49.509998,19.030001,150.190002,937.080017,225.119995,53.599998,151.509995,126.989998,58.029999,63.509998,43.43,68.43,33.119999,33.889999,2402.320068,171.529999,53.32
16-05-2017,46.939999,38.8675,143.899994,84.730003,966.070007,10.94,14.08,14.71,49.509998,19.27,149.779999,943,225.600006,54.049999,153.679993,127.769997,58.27,63.790001,43.380001,69.410004,32.599998,34.380001,2400.669922,168.119995,53.259998
17-05-2017,44.919998,37.5625,139.949997,82.190002,944.76001,10.68,13.25,14.28,47.740002,18.639999,144.850006,919.619995,213.720001,51.700001,150.929993,126.669998,57.040001,63,40.970001,67.480003,32.23,34.02,2357.030029,168.860001,52.240002
18-05-2017,44.650002,38.134998,140.550003,83.040001,958.48999,11,13.47,14.27,47.66,18.68,147.660004,930.23999,215.160004,51.25,150.779999,126.970001,57.290001,63.889999,41.310001,67.709999,32.220001,33.799999,2365.719971,171.449997,52.380001
19-05-2017,45.220001,38.264999,142.649994,84.57,959.840027,11.14,13.52,14.36,48.200001,19.040001,148.059998,934.01001,215.389999,51.25,151.979996,127,58.040001,63.779999,41.799999,67.690002,32.459999,34.299999,2381.72998,172.589996,53.060001
22-05-2017,46.209999,38.497501,142.199997,85.279999,970.669983,11.14,13.45,14.39,48.490002,19.120001,148.240005,941.859985,216.020004,49.900002,152.639999,127.260002,58.919998,64.040001,41.66,68.449997,32.119999,34.43,2394.02002,174.699997,53.009998
23-05-2017,46.66,38.450001,143.399994,85.779999,971.539978,11.18,13.31,14.36,48.59,19.25,148.070007,948.820007,219.639999,50.099998,152.029999,127.519997,59.639999,64.550003,42.419998,68.68,32.139999,34.299999,2398.419922,175.220001,53.389999
24-05-2017,46.77,38.334999,144.25,84.540001,980.349976,11.16,12.93,14.3,48.869999,18.940001,150.039993,954.960022,223.830002,49.299999,152.509995,127.510002,59.580002,64.93,42.630001,68.769997,32.049999,34.220001,2404.389893,175.589996,53.09
25-05-2017,48.02,38.467499,146.550003,86.580002,993.380005,11.01,12.79,14.33,50.400002,18.85,151.960007,969.539978,222.470001,50.75,153.199997,127.529999,60.919998,65.040001,42.630001,69.620003,32.16,34.369999,2415.070068,178.050003,52.779999
26-05-2017,48.740002,38.4025,145.949997,86.620003,995.780029,10.78,12.83,14.48,50.799999,18.459999,152.130005,971.469971,223.529999,49.75,152.490005,126.919998,60.669998,64.919998,42.84,69.959999,32.139999,33.959999,2415.820068,177.5,52.41
30-05-2017,47.959999,38.4175,136.75,85.809998,996.700012,10.66,12.24,14.15,49.060001,17.969999,152.380005,975.880005,218.419998,49.549999,151.729996,127.110001,59.48,64.879997,42.279999,70.410004,32.130001,34.150002,2412.909912,176.589996,52.16
31-05-2017,48.41,38.189999,137,87.050003,994.619995,10.77,12.05,14.14,49.130001,17.48,151.460007,964.859985,211.259995,50.099998,152.630005,128.25,60.09,65.110001,41.740002,69.839996,32.650002,34.380001,2411.800049,175.179993,51.139999
01-06-2017,49.049999,38.294998,137.050003,88.230003,995.950012,10.86,12.58,14.17,49.849998,17.65,151.529999,966.950012,215.009995,50.950001,152.669998,128.779999,60.299999,65.260002,42.610001,70.099998,32.709999,34.18,2430.060059,179.580002,52.080002
02-06-2017,49.52,38.862499,139.399994,89.309998,1006.72998,10.83,12.51,14.24,51.189999,17.66,153.610001,975.599976,213.309998,51.799999,152.050003,130.080002,60.360001,65.470001,42.52,71.760002,32.540001,34.369999,2439.070068,179.389999,51.810001
05-06-2017,49.740002,38.482498,139.25,89.300003,1011.340027,10.86,12.34,14.18,51.389999,17.5,153.630005,983.679993,213.990005,52.599998,152.410004,130.360001,60.990002,65.07,42.889999,72.279999,32.349998,32.610001,2436.100098,179.369995,51.720001
06-06-2017,49.740002,38.612499,138.199997,89.199997,1003,10.75,12.56,13.71,51.23,17.33,152.809998,976.570007,214.529999,52.849998,152.369995,130.830002,60.099998,64.669998,42.939999,72.519997,32.07,32.23,2429.330078,180.820007,51.810001
07-06-2017,50.860001,38.842499,138.800003,91.690002,1010.070007,10.78,12.17,13.73,52.27,17.459999,153.119995,980.940002,215.779999,59.349998,150.979996,130.75,59.959999,64.059998,43.279999,72.389999,32,32.09,2433.139893,183.210007,52.09
08-06-2017,51.43,38.747501,137.449997,90.540001,1010.27002,10.62,13.26,13.79,52.84,17.57,154.710007,983.409973,218.759995,56.599998,152.100006,130.550003,59.16,63.200001,44.099998,71.949997,31.75,31.9,2433.790039,181.690002,52.560001
09-06-2017,50.27,37.244999,140.100006,89.93,978.309998,10.58,12.52,13.86,53.009998,17.67,149.600006,949.830017,222.440002,56.650002,154.100006,131.529999,59.459999,64.389999,44.91,70.32,32.77,32.009998,2431.77002,181.460007,53.799999
12-06-2017,49.48,36.355,142.899994,89.040001,964.909973,10.42,12.65,13.74,52.25,17.360001,148.440002,942.900024,221.910004,56.599998,155.179993,131.820007,58.990002,64.389999,44.849998,69.779999,32.700001,32.369999,2429.389893,179.25,54.09
13-06-2017,49.450001,36.647499,142.699997,88.910004,980.789978,10.55,12.46,13.89,51.869999,17.469999,150.679993,953.400024,224.199997,54.650002,154.25,132.020004,59.209999,63.27,45.150002,70.650002,32.580002,32.389999,2440.350098,181.050003,54.450001
14-06-2017,49.389999,36.290001,145.100006,89.169998,976.469971,10.5,12.46,13.71,51.91,17.34,150.25,950.76001,226.509995,48.900002,153.809998,132.770004,59.529999,63.369999,44.91,70.269997,32.689999,32.23,2437.919922,182.360001,54.529999
15-06-2017,49.110001,36.072498,143.149994,88.410004,964.169983,10.36,12.12,13.37,51.560001,16.790001,149.800003,942.309998,223.229996,47.200001,154.220001,133.039993,60.110001,63.189999,44.689999,69.900002,32.810001,32.23,2432.459961,180.380005,53.900002
16-06-2017,48.790001,35.567501,143.300003,88.739998,987.710022,10.4,12.66,13.54,52,16.82,150.639999,939.780029,221.809998,46.349998,155.380005,134.350006,60.290001,62.970001,44.48,70,32.970001,32.810001,2433.149902,181.630005,53.889999
19-06-2017,49.66,36.584999,146.550003,90.769997,995.169983,10.53,13.47,13.99,52.509998,17.219999,152.869995,957.369995,226.130005,47.400002,154.839996,134.070007,60.919998,63.68,45.720001,70.870003,33.220001,32.880001,2453.459961,183.020004,54.240002
20-06-2017,48.029999,36.252499,142.399994,89.389999,992.590027,10.18,13.15,13.77,51.759998,16.85,152.25,950.630005,225.100006,46.349998,154.949997,134.220001,60.330002,64.529999,45.5,69.910004,33.560001,32.419998,2437.030029,183.270004,53.459999
21-06-2017,48.43,36.467499,142.649994,90.830002,1002.22998,10.1,13.68,13.85,52.27,16.9,153.910004,959.450012,222.490005,47.900002,153.789993,134.910004,61.029999,65.459999,44.91,70.269997,33.880001,32.599998,2435.610107,184.919998,52.98
22-06-2017,48.970001,36.407501,142.600006,91.019997,1001.299988,9.92,15.5,13.81,52.810001,16.74,153.399994,957.090027,219.770004,46.900002,154.399994,136.050003,61.52,66.019997,44.610001,70.260002,34.060001,32.299999,2434.5,186.5,52.490002
23-06-2017,48.630001,36.57,141.75,91.629997,1003.73999,10.04,15.8,13.74,52.919998,16.639999,155.070007,965.590027,217.190002,46.900002,154.110001,136.429993,61.919998,66.160004,43.689999,71.209999,34.169998,32.759998,2438.300049,185.25,52.450001
26-06-2017,48.779999,36.455002,138.449997,90.870003,993.97998,10.18,17.08,13.97,52.869999,16.879999,153.589996,952.27002,220.440002,46.900002,155.229996,136.339996,61.75,65.919998,44,70.529999,34.040001,32.470001,2439.070068,185.119995,52.900002
27-06-2017,48.5,35.932499,138.050003,88.919998,976.780029,10.38,16.65,14.25,52.84,17.51,150.580002,927.330017,220.279999,46.75,154.75,135.009995,61.509998,65.540001,44.220001,69.209999,33.77,32.580002,2419.379883,184.600006,53.16
28-06-2017,49.25,36.4575,137.100006,88.410004,990.330017,10.53,17.15,14.45,53.84,17.91,153.240005,940.48999,223.220001,45.849998,155.320007,133.820007,62.009998,65.160004,44.32,69.800003,33.75,32.779999,2440.689941,185.699997,54.330002
29-06-2017,49.619999,35.919998,136.100006,89.099998,975.929993,10.64,17.309999,14.73,53.869999,18.07,151.039993,917.789978,224.410004,46.200001,154.130005,132.639999,61.810001,64.339996,44.75,68.489998,33.630001,31.82,2419.699951,185.270004,55.779999
30-06-2017,50.32,36.005001,135.600006,89.760002,968,10.59,17.299999,14.6,53.740002,17.790001,150.979996,908.72998,221.899994,46.950001,153.830002,132.289993,62.139999,64.089996,44.560001,68.93,33.59,31.799999,2423.409912,185.419998,55.41
03-07-2017,50.389999,35.875,139.149994,90.220001,953.659973,10.7,16.969999,14.8,54.060001,18.15,148.429993,898.700012,227.279999,47.200001,155.580002,132.899994,62.07,64.269997,45.610001,68.169998,33.82,31.93,2429.01001,186.649994,55.779999
05-07-2017,51.259998,36.022499,139.850006,91.279999,971.400024,10.65,17.139999,15.04,54.330002,18.629999,150.339996,911.710022,228.039993,46.799999,153.669998,133.639999,63.16,64.160004,46.16,69.080002,33.639999,31.76,2432.540039,188.25,55.779999
06-07-2017,52.049999,35.682499,137.25,91.400002,965.140015,10.79,16.6,15.01,54.369999,18.889999,148.820007,906.690002,226.690002,47.099998,152.360001,132.520004,63.360001,63.099998,46.130001,68.57,33.220001,31.34,2409.75,186.940002,55.560001
07-07-2017,53.029999,36.044998,137.600006,93.889999,978.76001,10.75,16.23,15.22,55.459999,19.049999,151.440002,918.590027,225.279999,48.299999,152.940002,132.539993,64.239998,63.16,46.049999,69.459999,33.349998,31.370001,2425.179932,187.960007,55.740002
10-07-2017,52.66,36.264999,137.149994,92.940002,996.469971,10.72,16.66,15.19,54.810001,18.969999,153.5,928.799988,225.839996,47.75,153.419998,131.550003,63.130001,62.830002,45.990002,69.980003,33.41,31.25,2427.429932,186.949997,55.59
11-07-2017,51.610001,36.3825,140.100006,91.57,994.130005,10.64,16.57,15.17,54.279999,19.07,155.270004,930.090027,226.949997,47.200001,153.190002,131.229996,61.810001,62.34,45.48,69.989998,33.169998,30.959999,2425.530029,185.949997,55.040001
12-07-2017,53.799999,36.435001,144.449997,94.629997,1006.51001,10.77,16.99,15.18,55.48,18.809999,158.899994,943.830017,227.389999,46.700001,153.699997,132.229996,62.080002,62.779999,44.959999,71.150002,33.220001,31.51,2443.25,186.690002,55.169998
13-07-2017,53.810001,36.942501,142.050003,93.739998,1000.630005,10.96,17.290001,15.3,54.5,18.93,159.259995,947.159973,230.399994,46.299999,153.630005,131.860001,62.02,62.889999,45.52,71.769997,33.279999,31.57,2447.830078,185.479996,55.599998
14-07-2017,54.220001,37.259998,141.600006,92.629997,1001.809998,10.94,17.24,15.29,55.130001,18.860001,159.970001,955.98999,228.600006,46.200001,154.240005,132.600006,61.93,63.060001,45.200001,72.779999,33.43,31.940001,2459.27002,186.899994,54.990002
17-07-2017,53.869999,37.389999,143.199997,92.080002,1010.039978,10.9,17.370001,15.16,54.639999,18.790001,159.729996,953.419983,229.259995,47.099998,153.009995,132.149994,62.139999,62.610001,45.330002,73.349998,33.25,31.940001,2459.139893,186.350006,54.709999
18-07-2017,53.150002,37.52,143.850006,90.75,1024.449951,10.75,17.16,15.1,53.959999,18.5,162.860001,965.400024,223.309998,46.549999,154,134.460007,61.57,62.41,45.139999,73.300003,33.360001,31.85,2460.610107,186.850006,54.799999
19-07-2017,52.610001,37.755001,144,90.269997,1026.869995,10.73,17.25,15.18,53.790001,18.379999,164.139999,970.890015,222.869995,46.650002,147.529999,135.210007,61.41,62.619999,46.619999,73.860001,33.619999,31.959999,2473.830078,189.190002,54.939999
20-07-2017,52.34,37.584999,144.300003,89.099998,1028.699951,10.81,17.6,15.27,52.830002,18.459999,164.529999,968.150024,222.300003,46.299999,147.660004,136.570007,60.400002,62.939999,46.509998,74.220001,33.540001,32.200001,2473.449951,191.5,54.880001
21-07-2017,51.91,37.567501,144.800003,88.25,1025.670044,10.65,17.5,15.08,52.259998,18.219999,164.429993,972.919983,220.179993,45.299999,147.080002,135.309998,60.279999,62.630001,46.59,73.790001,33.48,32.27,2472.540039,191.779999,54.169998
24-07-2017,51.279999,38.022499,144.75,87.010002,1038.949951,10.76,17.540001,15.35,51.529999,18.67,166,980.340027,218.179993,44.799999,145.990005,133.009995,59.810001,62.57,46.709999,73.599998,33.32,32.150002,2469.909912,190.889999,54.27
25-07-2017,50.610001,38.185001,144.449997,87.129997,1039.869995,10.91,17.709999,15.36,51.139999,19.040001,165.279999,950.700012,221.580002,44.200001,146.190002,131.880005,58.82,62.360001,47.610001,74.190002,33.099998,31.799999,2477.129883,190.399994,55.060001
26-07-2017,51.009998,38.365002,143.199997,87.720001,1052.800049,11.04,17.77,15.35,51.130001,19.059999,165.610001,947.799988,222.25,41.900002,145.360001,130.949997,59.52,61.799999,47.209999,74.050003,32.889999,31.66,2477.830078,190.75,54.91
27-07-2017,50,37.639999,131.850006,87.980003,1046,10.87,17.129999,15.25,50.080002,18.030001,170.440002,934.090027,221.479996,41.5,145.070007,130.830002,56.57,63.689999,47.09,73.160004,33,31.610001,2475.419922,188.929993,54.709999
28-07-2017,50.490002,37.375,129.949997,86.32,1020.039978,10.82,16.84,15.72,50.330002,18.190001,172.449997,941.530029,223.610001,41.950001,144.289993,131.850006,56.560001,64.110001,46.66,73.040001,33.150002,31.290001,2472.100098,191.149994,53.299999
31-07-2017,50.439999,37.182499,129.25,85.230003,987.780029,10.73,16.459999,15.35,49.360001,17.84,169.25,930.5,225.330002,41.400002,144.669998,132.720001,55.509998,63.880001,46.900002,72.699997,33.16,31.700001,2470.300049,191.809998,53.939999
01-08-2017,51.060001,37.512501,130.25,85.510002,996.190002,10.94,16.75,15.51,50.07,18.129999,169.860001,930.830017,227,42.25,145.300003,132.509995,55.720001,63.919998,47.209999,72.580002,33.080002,31.83,2476.350098,192.229996,54.080002
02-08-2017,50.450001,39.285,127.599998,85.639999,995.890015,10.96,16.42,15.4,50.009998,18.01,169.300003,930.390015,226.270004,41.099998,144.449997,132.160004,55.700001,63.439999,47.330002,72.260002,32.919998,31.85,2477.570068,193,53.619999
03-08-2017,50.549999,38.892502,128.5,84.989998,986.919983,10.92,15.45,15.38,50.57,18.059999,168.589996,923.650024,223.990005,41.549999,144.940002,133.350006,56.110001,63.52,47.259998,72.150002,33.43,31.85,2472.159912,194.770004,53.400002
04-08-2017,50.799999,39.0975,131.449997,85.870003,987.580017,10.9,15.13,15.61,50.610001,18.33,169.619995,927.960022,229.789993,42.25,145.160004,133.179993,56.580002,63.099998,48.080002,72.68,33.639999,31.92,2476.830078,194.880005,52.84
07-08-2017,50.580002,39.702499,130.550003,86,992.27002,10.91,15.37,15.64,50.75,18.23,171.979996,929.359985,232.919998,42.599998,143.470001,132.860001,55.369999,62.84,48.310001,72.400002,33.310001,31.870001,2480.909912,194.779999,52.540001
08-08-2017,50,40.02,130.050003,85.150002,989.840027,10.82,15.64,15.42,50.310001,17.99,171.229996,926.789978,232.050003,42.5,142.110001,132.270004,54.810001,62.32,47.93,72.790001,33.279999,31.58,2474.919922,194.899994,52.709999
09-08-2017,49.400002,40.264999,125.75,84.339996,982.01001,10.78,14.07,15.33,49.669998,17.58,171.179993,922.900024,231.009995,42.450001,141.770004,133.229996,54.689999,62.490002,47.650002,72.470001,33.450001,31.85,2474.02002,194.830002,52.790001
10-08-2017,48.549999,38.830002,122.300003,83.790001,956.919983,10.52,13.81,14.96,49.040001,16.860001,167.399994,907.23999,225.5,41.849998,141.839996,133.089996,54.009998,62.18,46.299999,71.410004,33.419998,31.459999,2438.209961,192.570007,51.950001
11-08-2017,48.349998,39.369999,120.550003,84.470001,967.98999,10.34,13.89,14.91,49.48,17.049999,168.080002,914.390015,224.149994,41.849998,141.839996,133.100006,54.139999,62.380001,45.650002,72.5,33.25,31.48,2441.320068,193.020004,51.939999
14-08-2017,48.810001,39.962502,124.199997,85.089996,983.299988,10.33,13.77,15.01,50.07,17.290001,170.75,922.669983,227.360001,42.799999,142.320007,133.479996,54.720001,62.669998,46.509998,73.589996,33.310001,31.48,2465.840088,193.710007,52.84
15-08-2017,48.52,40.400002,124.349998,83.910004,982.73999,10.28,13.9,14.97,49.919998,17.129999,171,922.219971,227.589996,42.75,142.070007,133.380005,55.200001,62.5,46.43,73.220001,33.380001,31.530001,2464.610107,194.5,52.849998
16-08-2017,48.41,40.237499,123.400002,83.809998,978.179993,10.29,14.15,14.98,50.130001,17.040001,170,926.960022,225.610001,42.900002,142.5,134.169998,55.310001,62.700001,46.009998,73.650002,33.360001,31.540001,2468.110107,193.770004,52.689999
17-08-2017,46.029999,39.465,119.449997,80.019997,960.570007,10.02,14.34,14.7,47.529999,16.440001,166.910004,910.97998,221.419998,41.099998,140.699997,133.039993,53.150002,61.84,45.09,72.400002,32.950001,31.540001,2430.01001,192.699997,51.799999
18-08-2017,45.549999,39.375,118.800003,78.449997,958.469971,10.05,14.39,14.88,47.529999,16.52,167.410004,910.669983,222.149994,41.700001,139.699997,132.630005,53.169998,61.490002,45.389999,72.489998,32.669998,31.23,2425.550049,190.820007,51.68
21-08-2017,45.709999,39.302502,119.650002,77.980003,953.289978,9.94,14.14,14.77,47.810001,16.17,167.779999,906.659973,220.789993,42.950001,140.330002,133.449997,53.540001,61.970001,44.68,72.150002,32.759998,31.18,2428.370117,192.029999,51.82
22-08-2017,45.41,39.945,118.300003,77.110001,966.900024,9.93,14.35,14.86,47.150002,16.299999,169.639999,924.690002,223.580002,43.049999,141.009995,134.699997,53.43,62.419998,45.57,73.160004,33.150002,31.459999,2452.51001,194.789993,52.220001
23-08-2017,43.970001,39.994999,115.849998,74.910004,958,9.88,14.42,14.81,46.18,16.27,168.710007,927,222.740005,42.5,142.139999,132.800003,51.720001,62.150002,45.799999,72.720001,33.240002,31.41,2444.040039,194.240005,52.029999
24-08-2017,42.919998,39.817501,115.150002,73.519997,952.450012,9.96,14.75,14.86,45.209999,16.280001,167.740005,921.280029,222.990005,42.299999,142.940002,132.889999,50.709999,62.709999,46,72.690002,33.23,31.389999,2438.969971,194.75,52.16
25-08-2017,45.25,39.965,119.150002,75.529999,945.26001,10,14.14,15.01,46.68,16.42,166.320007,915.890015,222.470001,43.849998,143.740005,131.679993,52.68,62.939999,45.939999,72.82,33.389999,31.6,2443.050049,194.360001,51.77
28-08-2017,44.950001,40.3675,118.099998,74.309998,946.02002,9.94,14.23,14.99,46.950001,16.4,167.240005,913.809998,220.350006,42.25,142.509995,131.740005,51.75,63.32,45.48,72.830002,33.470001,31.65,2444.23999,195.089996,51.630001
29-08-2017,44.560001,40.727501,121.300003,74.379997,954.059998,9.86,13.24,14.74,46.619999,16.040001,168.050003,921.289978,219.960007,42.200001,143.139999,132.210007,51.459999,63.119999,45.349998,73.050003,33.5,31.790001,2446.300049,196.729996,51.419998
30-08-2017,44.32,40.837502,118.5,74.129997,967.590027,9.83,13.19,14.64,46.830002,16.01,169.919998,929.570007,222.419998,42.5,142.559998,131.070007,51.52,63.119999,45.66,74.010002,33.450001,31.379999,2457.590088,195.880005,51.360001
31-08-2017,44.740002,41,118,74.660004,980.599976,9.87,13.42,14.64,47.189999,15.99,171.970001,939.330017,223.740005,42.849998,143.029999,132.369995,52.139999,63.860001,45.5,74.769997,33.919998,31.75,2471.649902,198.899994,51.07
01-09-2017,45.310001,41.012501,117.949997,75.150002,978.25,9.94,13.33,14.68,47.52,16.059999,172.020004,937.340027,225.880005,42.799999,144.080002,131.029999,52.189999,63.830002,46.189999,73.940002,33.959999,31.690001,2476.550049,199.75,50.970001
05-09-2017,43.919998,40.52,117.199997,73.050003,965.27002,9.71,13.1,14.45,45.84,15.66,170.720001,928.450012,217.779999,41.5,143.039993,129.899994,51.139999,63.619999,44.889999,73.610001,33.799999,31.65,2457.850098,199.309998,50.099998
06-09-2017,44.310001,40.477501,116.5,73.68,967.799988,9.69,13.16,14.65,47.389999,15.99,172.089996,927.809998,218.830002,42.200001,143.820007,130.669998,51.669998,64,45.07,73.400002,33.990002,31.809999,2465.540039,198.380005,49.880001
07-09-2017,43.84,40.314999,115.150002,73.160004,979.469971,9.62,13.38,14.57,47.119999,15.92,173.210007,935.950012,215.839996,41.150002,142.899994,132.190002,52.209999,64.32,44.07,74.339996,33.990002,32.110001,2465.100098,198.169998,49.68
08-09-2017,43.599998,39.657501,115.349998,74.300003,965.900024,9.83,13.61,14.68,47.450001,16,170.949997,926.5,217.210007,39.5,142.449997,130.979996,52.869999,64.269997,44.009998,73.980003,34.099998,31.49,2461.429932,197.75,49.580002
11-09-2017,45.860001,40.375,117.349998,75.589996,977.960022,9.82,14.19,15.05,48.82,16.34,173.509995,929.080017,221.059998,39.849998,144.860001,133.210007,53.599998,65.129997,45.16,74.760002,34.32,31.51,2488.110107,199.580002,50.66
12-09-2017,46.290001,40.215,118.650002,76.32,982.580017,10.13,14.43,15.35,49.040001,16.98,172.960007,932.070007,225.949997,39.599998,145.759995,132.630005,53.950001,65.459999,45.75,74.68,35.369999,31.549999,2496.47998,197.470001,51.57
13-09-2017,47,39.912498,121.5,76.209999,999.599976,10.1,14.11,15.38,48.98,16.780001,173.050003,935.090027,226.559998,41.25,145.990005,132.449997,54.66,65.449997,46.220001,75.209999,35.060001,31.49,2498.370117,198.330002,51.459999
